TQ,TQ COUNT,TBSCAN,TBSCAN COUNT,HS JOIN,HS JOIN COUNT,db2,actual
1.74577e-05,1,13050368.529105,9,96.4198649229,8,171.5,171.868
0.000903662,1,13066352.195105,9,96.673434062,8,171.5,170.46
0.000978968,1,13066352.295105,9,96.673593528,8,171.5,170.676
0.00109193,1,13066352.445105,9,96.67383273,8,171.5,171.044
1.80812e-05,1,13050368.579105,9,96.4198662432,8,171.5,173.868
1.74577e-05,1,13050368.529105,9,96.4198649229,8,171.5,157.028
0.00567932,1,13134634.445105,9,71.86659782,8,251.248,251.252
0.00470012,1,13134634.195105,9,71.77366392,8,251.248,251.28
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.248
1.68342e-05,1,13050368.479105,9,96.4198636026,8,171.5,170.744
1.68342e-05,1,13050368.479105,9,96.4198636026,8,171.5,170.816
0.00607099,1,13134634.545105,9,71.90377149,8,251.248,251.248
0.000903662,1,13066352.195105,9,96.673434062,8,171.5,170.052
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.248
0.00567932,1,13134634.445105,9,71.86659782,8,251.248,251.252
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,103.44
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.72
7.01519e-08,1,12666541.98160844,8,0.0540414098341,7,526.412,69.68
0.00587515,1,13134634.495105,9,71.88518515,8,251.248,251.252
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,69.676
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,56.704
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.384
2.14979e-06,1,12666542.0168395,8,0.57734213958,7,532.864,49.364
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,49.364
7.17443e-08,1,12666541.981635422,8,0.0552681734230999,7,526.412,56.732
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,103.236
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,56.704
0.00264476,1,12666586.78502,8,523.48173116,7,524.208,63.696
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,49.364
0.00587515,1,13134634.495105,9,71.88518515,8,251.248,251.252
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,72.584
0.0226611,1,12666925.87942,8,349.6263611,7,525.212,185.652
0.0108252,1,12666725.37042,8,335.7573589,7,525.164,70.1
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,57.292
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.708
0.000365057,1,12666548.16482,8,98.686653057,7,526.412,92.428
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.388
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,56.7
0.000675251,1,12666553.41982,8,139.216870502,7,532.888,64.092
5.434e-05,1,12666542.900989002,8,41.8607662828,7,526.412,56.708
0.0050918,1,13134634.295105,9,71.8108377,8,251.256,251.248
0.00470012,1,13134634.195105,9,71.77366392,8,251.248,251.248
2.1997e-05,1,12666542.35307,8,16.9453440196,7,526.412,56.708
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,69.9
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,89.696
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.716
7.00319e-08,1,12666541.981606402,8,0.0539489672947,7,526.412,57.288
0.000696217,1,12666553.77502,8,188.209756217,7,526.46,92.56
0.00586171,1,12666641.28322,8,349.60956171,7,525.212,169.268
8.42011e-06,1,12666542.123065,8,6.473896675219999,7,526.412,71.376
0.203805,1,12669994.63042,8,182738.56626,7,571.988,53.416
7.02792e-08,1,12666541.981610602,8,0.0541394925175999,7,526.412,56.716
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.248
0.000319625,1,12666547.39516,8,85.83738225,7,532.864,64.584
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.716
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,63.68
0.036777,1,12667165.01642,8,349.64047700000003,7,525.212,185.652
5.67581e-07,1,12666541.99003536,8,0.437235372897,7,526.412,56.716
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,56.764
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,81.444
5.17091e-07,1,12666541.98918,8,0.398340107853,7,526.412,57.412
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,99.188
0.0015355,1,12666567.99322,8,416.50593324,7,524.208,56.74
0.00587515,1,13134634.495105,9,71.88518515,8,251.248,251.256
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,56.7
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,77.52
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,56.728
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,58.508
0.0578789,1,12667522.50242,8,349.6615789,7,525.212,185.652
0.0500414,1,12667389.72742,8,349.6537414,7,525.212,169.268
5.17091e-07,1,12666541.98918,8,0.398340107853,7,526.412,56.988
0.218682,1,12670246.65042,8,168461.113014,7,539.988,56.724
1.73626e-06,1,12666542.0098339,8,1.3375266257799998,7,526.412,56.724
0.000824426,1,12666555.94692,8,222.869144426,7,526.46,76.068
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.248
2.67068e-06,1,12666542.0256638,8,2.05735333698,7,526.412,56.724
7.09406e-08,1,12666541.9816218,8,0.0546489864644,7,526.412,57.288
1.17942e-07,1,12666541.982418042,8,0.0908561679339999,7,526.412,75.084
0.00133006,1,12666564.512920002,8,396.69371052,7,524.208,63.664
3.42661e-07,1,12666541.986225002,8,0.263968828315,7,526.412,57.884
2.1997e-05,1,12666542.35307,8,16.9453440196,7,526.412,57.288
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,87.476
7.32645e-08,1,12666541.98166117,8,0.0564392554874999,7,526.412,86.444
2.14979e-06,1,12666542.0168395,8,0.57734213958,7,532.864,49.364
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,71.192
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.268
1.73002e-07,1,12666541.98335082,8,0.133272349422,7,526.412,56.776
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,87.896
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.728
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,56.728
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,72.544
7.09406e-08,1,12666541.9816218,8,0.0546489864644,7,526.412,57.288
6.22988e-07,1,12666541.990974002,8,0.479918141742,7,526.412,57.288
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,57.288
7.00319e-08,1,12666541.981606402,8,0.0539489672947,7,526.412,57.288
1.95882e-06,1,12666542.0136042,8,1.5089753206800005,7,526.412,57.288
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.248
1.53013e-06,1,12666542.0063418,8,1.17873427761,7,526.412,57.292
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,69.68
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,69.672
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,87.428
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,57.288
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,57.288
3.73151e-06,1,12666542.0436353,8,2.87456871491,7,526.412,57.292
0.203805,1,12669994.63042,8,182738.56626,7,571.988,53.412
8.42011e-06,1,12666542.123065,8,6.473896675219999,7,526.412,71.38
0.00337481,1,12666599.15292,8,593.8875056100001,7,524.208,57.288
0.00587515,1,13134634.495105,9,71.88518515,8,251.248,251.248
0.00429914,1,12666614.81182,8,598.79897928,7,525.264,85.58
5.17091e-07,1,12666541.98918,8,0.398340107853,7,526.412,69.672
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,86.88
0.000319625,1,12666547.39516,8,85.83738225,7,532.864,64.928
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,57.288
2.47956e-06,1,12666542.022426002,8,1.91013030544,7,526.412,56.7
0.0104034,1,12666718.224420002,8,599.1624378,7,525.268,85.584
4.23452e-06,1,12666542.052156702,8,3.26206132572,7,526.412,56.704
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,57.196
4.23647e-06,1,12666542.0521897,8,3.26356036685,7,526.412,56.188
0.00470012,1,13134634.195105,9,71.77366392,8,251.248,251.288
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,56.98
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,89.104
5.67581e-07,1,12666541.99003536,8,0.437235372897,7,526.412,56.828
0.000159416,1,12666544.68107,8,43.095193416,7,526.412,76.212
0.00689405,1,12666658.77142,8,598.9534841,7,525.264,69.192
0.0420445,1,12667254.25342,8,349.6457445,7,525.212,169.268
1.64313e-06,1,12666542.0082562,8,1.26578666129,7,526.412,56.828
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,49.364
3.73151e-06,1,12666542.0436353,8,2.87456871491,7,526.412,56.828
0.000550887,1,12666551.31296,8,321.550130971,7,524.208,56.828
0.0050918,1,13134634.295105,9,71.8108377,8,251.252,251.256
7.01519e-08,1,12666541.98160844,8,0.0540414098341,7,526.412,86.968
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,39.804
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,56.74
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,56.764
7.02792e-08,1,12666541.981610602,8,0.0541394925175999,7,526.412,86.588
2.20347e-05,1,12666542.353708,8,16.974404814899998,7,526.412,56.74
4.23452e-06,1,12666542.052156702,8,3.26206132572,7,526.412,56.908
0.0223607,1,12666920.79042,8,349.6260607,7,525.212,169.268
0.00429914,1,12666614.81182,8,598.79897928,7,525.264,85.58
2.38468e-06,1,12666542.0208186,8,1.83703130396,7,526.412,56.74
0.00567932,1,13134634.445105,9,71.86659782,8,251.252,251.248
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,39.804
0.0223607,1,12666920.79042,8,349.6260607,7,525.212,169.268
0.0223607,1,12666920.79042,8,349.6260607,7,525.212,185.652
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,39.804
4.13841e-06,1,12666542.0505285,8,3.18801729837,7,526.412,39.804
0.000345625,1,12666547.83562,8,93.433497625,7,526.412,76.048
1.10037e-06,1,12666541.9990612,8,0.8476649118499999,7,526.412,56.744
0.0420445,1,12667254.25342,8,349.6457445,7,525.212,169.268
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,39.804
0.000404864,1,12666548.8392,8,109.447908864,7,526.412,76.136
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.252,251.252
0.00587515,1,13134634.495105,9,71.88518515,8,251.248,251.248
1.54747e-06,1,12666542.0066355,8,1.19208864329,7,526.412,56.728
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.728
2.75598e-06,1,12666542.027108802,8,2.12306513636,7,526.412,73.18
0.00357568,1,12666602.55572,8,613.2585228,7,524.208,56.724
7.05112e-08,1,12666541.98161453,8,0.0543182274106,7,526.412,56.732
0.0500414,1,12667389.72742,8,349.6537414,7,525.212,169.268
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,56.724
8.42011e-06,1,12666542.123065,8,6.473896675219999,7,526.412,71.384
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.724
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,70.584
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.248
2.27946e-06,1,12666542.0190361,8,1.75598008434,7,526.412,56.732
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,102.456
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,56.94
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.424
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
0.0010221,1,12666559.295720002,8,274.4911742,7,532.976,49.364
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,56.712
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,56.712
0.0379823,1,12667185.43542,8,349.6416823,7,525.212,185.652
0.0420445,1,12667254.25342,8,349.6457445,7,525.212,185.652
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.248
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.376
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,69.988
2.20747e-05,1,12666542.354386,8,17.0052556587,7,526.412,56.712
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,70.132
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,39.804
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,15.504
0.000345625,1,12666547.83562,8,93.433497625,7,526.412,39.804
5.17091e-07,1,12666541.98918,8,0.398340107853,7,526.412,39.804
3.42661e-07,1,12666541.986225002,8,0.263968828315,7,526.412,56.704
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,71.012
0.00567932,1,13134634.445105,9,71.86659782,8,251.248,251.248
0.00264476,1,12666586.78502,8,523.48173116,7,524.208,56.704
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,103.896
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,26.596
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,56.94
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.704
0.000345625,1,12666547.83562,8,93.433497625,7,526.412,76.036
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,56.704
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,49.364
2.20347e-05,1,12666542.353708,8,16.974404814899998,7,526.412,39.804
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,56.728
0.00101662,1,13066352.345105,9,96.67367326,8,171.5,156.7
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,39.804
1.10037e-06,1,12666541.9990612,8,0.8476649118499999,7,526.412,56.708
2.14979e-06,1,12666542.0168395,8,0.57734213958,7,532.864,49.364
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,39.804
3.70455e-05,1,12666542.608005,8,28.5379914621,7,526.412,97.912
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.764
3.83886e-06,1,12666542.0454539,8,2.9572699794600004,7,526.412,87.112
1.17942e-07,1,12666541.982418042,8,0.0908561679339999,7,526.412,56.764
6.22988e-07,1,12666541.990974002,8,0.479918141742,7,526.412,56.764
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,39.804
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.264
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.744
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.744
7.02792e-08,1,12666541.981610602,8,0.0541394925175999,7,526.412,39.804
1.17942e-07,1,12666541.982418042,8,0.0908561679339999,7,526.412,86.74
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,56.72
6.44865e-06,1,12666542.089666,8,4.96771003251,7,526.412,56.72
4.94513e-06,1,12666542.064195,8,3.8094683157699993,7,526.412,56.72
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,171.58
5.67581e-07,1,12666541.99003536,8,0.437235372897,7,526.412,69.676
0.0076458,1,12666671.507420002,8,598.9982456,7,525.268,69.192
0.00548348,1,13134634.395105,9,71.84801138,8,251.248,251.248
8.18865e-08,1,12666541.98180723,8,0.0630811773632999,7,526.412,56.94
7.00319e-08,1,12666541.981606402,8,0.0539489672947,7,526.412,56.94
8.18865e-08,1,12666541.98180723,8,0.0630811773632999,7,526.412,56.94
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.94
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,39.804
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.788
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,56.832
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.788
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,15.504
0.00264476,1,12666586.78502,8,523.48173116,7,524.208,56.708
0.00101662,1,13066352.345105,9,96.67367326,8,171.5,173.796
0.000345625,1,12666547.83562,8,93.433497625,7,526.412,76.036
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,56.712
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,70.132
0.00689405,1,12666658.77142,8,598.9534841,7,525.264,85.584
0.0120328,1,12666745.82742,8,599.2594556,7,525.268,69.192
0.0108252,1,12666725.37042,8,335.7573589,7,525.164,67.084
6.44865e-06,1,12666542.089666,8,4.96771003251,7,526.412,39.804
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,15.504
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,15.504
0.00105427,1,13066352.395105,9,96.67375299,8,171.5,157.236
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,70.88
6.44865e-06,1,12666542.089666,8,4.96771003251,7,526.412,56.76
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,69.988
2.14979e-06,1,12666542.0168395,8,0.57734213958,7,532.864,64.612
1.40222e-05,1,12666542.217969,8,10.8019857932,7,526.412,39.804
0.033161,1,12667103.75742,8,349.636861,7,525.212,115.588
6.22988e-07,1,12666541.990974002,8,0.479918141742,7,526.412,56.764
2.98975e-07,1,12666541.98548492,8,0.230315406775,7,526.412,56.716
7.05112e-08,1,12666541.98161453,8,0.0543182274106,7,526.412,57.124
1.17942e-07,1,12666541.982418042,8,0.0908561679339999,7,526.412,86.808
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.264
1.22423e-05,1,12666542.187815,8,9.4308222469,7,526.412,56.74
0.0108252,1,12666725.37042,8,335.7573589,7,525.164,67.084
3.70455e-05,1,12666542.608005,8,28.5379914621,7,526.412,56.716
7.02792e-08,1,12666541.981610602,8,0.0541394925175999,7,526.412,15.504
1.17242e-05,1,12666542.179039,8,9.0317383184,7,526.412,56.728
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,63.664
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,56.728
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,86.292
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,69.676
3.04104e-06,1,12666542.031938002,8,2.34265714962,7,526.412,69.828
0.000903662,1,13066352.195105,9,96.673434062,8,544.064,171.5
0.0005868,1,13060653.195105,9,71.7695506,8,251.248,251.276
5.98078e-07,1,12666541.990552,8,0.460728516286,7,526.412,39.804
0.000550887,1,12666551.31296,8,321.550130971,7,524.208,63.664
0.00175875,1,12666571.77532,8,438.03595569,7,524.208,63.664
2.20747e-05,1,12666542.354386,8,17.0052556587,7,526.412,87.104
2.28336e-06,1,12666542.0191023,8,1.7589881667,7,526.412,56.732
2.91377e-06,1,12666542.0297819,8,2.24461546493,7,526.412,56.732
7.17443e-08,1,12666541.981635422,8,0.0552681734230999,7,526.412,56.732
3.92482e-07,1,12666541.987069,8,0.302348079256,7,526.412,56.188
6.99734e-05,1,12666543.16583,8,18.7918319467,7,532.864,62.984
5.434e-05,1,12666542.900989002,8,41.8607662828,7,526.412,39.804
0.00470012,1,13134634.195105,9,71.77366392,8,251.248,251.276
3.70455e-05,1,12666542.608005,8,28.5379914621,7,526.412,39.804
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.724
0.00133006,1,12666564.512920002,8,396.69371052,7,524.208,47.296
0.00429914,1,12666614.81182,8,598.79897928,7,525.264,69.192
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.704
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,69.76
7.09406e-08,1,12666541.9816218,8,0.0546489864644,7,526.412,15.504
0.000696217,1,12666553.77502,8,188.209756217,7,526.46,76.068
0.00548348,1,13134634.395105,9,71.84801138,8,251.248,251.248
5.67581e-07,1,12666541.99003536,8,0.437235372897,7,526.412,56.752
5.67581e-07,1,12666541.99003536,8,0.437235372897,7,526.412,56.724
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
0.000319625,1,12666547.39516,8,85.83738225,7,532.864,49.364
4.60049e-06,1,12666542.0583565,8,3.5439840457100003,7,526.412,56.744
1.10037e-06,1,12666541.9990612,8,0.8476649118499999,7,526.412,56.792
0.033161,1,12667103.75742,8,349.636861,7,525.212,104.196
4.94513e-06,1,12666542.064195,8,3.8094683157699993,7,526.412,56.744
0.0010221,1,12666559.295720002,8,274.4911742,7,532.976,64.588
0.00112177,1,12666560.984320002,8,457.67916343,7,525.412,58.316
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.252
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,39.804
0.000743367,1,12666554.57372,8,153.260376734,7,532.888,66.68
0.012534,1,12666754.31742,8,599.2892959999999,7,525.268,85.576
0.0193021,1,12666868.97642,8,349.6230021,7,525.212,108.696
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,71.376
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.772
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.772
3.42661e-07,1,12666541.986225002,8,0.263968828315,7,526.412,56.772
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,69.676
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,56.772
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.268
0.00531612,1,12666632.04052,8,598.85953184,7,525.264,47.3
0.00264476,1,12666586.78502,8,523.48173116,7,524.208,56.752
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,56.752
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,72.668
0.0602896,1,12667563.34042,8,349.66398960000004,7,525.212,108.696
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.728
0.482905,1,12674722.83042,8,350.086605,7,525.212,108.696
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,49.364
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.396
0.00470012,1,13134634.195105,9,71.77366392,8,251.248,251.248
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,69.668
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,71.38
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,71.376
0.00337481,1,12666599.15292,8,593.8875056100001,7,524.208,56.712
0.0500414,1,12667389.72742,8,349.6537414,7,525.212,103.192
0.036777,1,12667165.01642,8,349.64047700000003,7,525.212,103.192
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,56.712
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,56.712
2.14979e-06,1,12666542.0168395,8,0.57734213958,7,532.864,49.364
0.482905,1,12674722.83042,8,350.086605,7,525.212,172.104
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.252
3.42762e-05,1,12666542.561091,8,26.4046930454,7,526.412,39.804
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,56.812
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,15.504
0.218682,1,12670246.65042,8,168461.113014,7,539.988,39.804
8.18865e-08,1,12666541.98180723,8,0.0630811773632999,7,526.412,56.728
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,39.804
7.32645e-08,1,12666541.98166117,8,0.0564392554874999,7,526.412,39.804
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
0.00470012,1,13134634.195105,9,71.77366392,8,251.248,251.248
1.80551e-05,1,12666542.28629,8,13.908700866700002,7,526.412,57.488
1.80551e-05,1,12666542.28629,8,13.908700866700002,7,526.412,39.804
0.0020813,1,12666577.23952,8,469.14243574,7,524.208,56.844
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,56.844
0.00279168,1,12666589.27402,8,537.6503268399999,7,524.208,56.844
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,49.364
7.05112e-08,1,12666541.98161453,8,0.0543182274106,7,526.412,15.504
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,39.804
2.75098e-06,1,12666542.0270242,8,2.11921103104,7,526.412,57.488
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,57.488
0.00470012,1,13134634.195105,9,71.77366392,8,251.248,251.26
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,57.488
4.23452e-06,1,12666542.052156702,8,3.26206132572,7,526.412,57.488
0.000319625,1,12666547.39516,8,85.83738225,7,532.864,65.6
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,57.488
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,57.488
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,57.488
9.13352e-05,1,12666543.52772,8,70.35997668319999,7,526.412,57.488
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,57.488
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,57.488
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,57.488
0.00470012,1,13134634.195105,9,71.77366392,8,251.248,251.344
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,71.38
0.00337481,1,12666599.15292,8,593.8875056100001,7,524.208,57.488
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,57.488
0.000851446,1,12666556.40472,8,230.173271446,7,526.46,77.104
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,57.488
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,71.376
0.0469509,1,12667337.37142,8,349.6506509,7,525.212,172.104
0.0108252,1,12666725.37042,8,335.7573589,7,525.164,71.52
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.376
0.000696217,1,12666553.77502,8,188.209756217,7,526.46,93.488
0.000978968,1,13066352.295105,9,96.673593528,8,171.5,155.412
0.00587515,1,13134634.495105,9,71.88518515,8,251.256,251.248
8.42011e-06,1,12666542.123065,8,6.473896675219999,7,526.412,71.376
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,57.488
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,71.376
8.42011e-06,1,12666542.123065,8,6.473896675219999,7,526.412,71.376
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,57.488
1.04476e-05,1,12666542.157412,8,8.0482973886,7,526.412,39.804
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,39.804
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,56.728
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,56.7
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,39.804
0.00470012,1,13134634.195105,9,71.77366392,8,251.252,251.344
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,56.704
2.20347e-05,1,12666542.353708,8,16.974404814899998,7,526.412,56.704
0.000274065,1,12666546.62333,8,74.088546065,7,526.412,39.804
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,15.504
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,63.072
2.20347e-05,1,12666542.353708,8,16.974404814899998,7,526.412,39.804
